row_index,column,clean_value,dirty_value,error_type
461,用户名,user_000462,user_00046,少写字符
462,IMEI,860000000004639,,漏写
462,上网认证帐号,auth_500462@access.example.cn,auth_500462@access.example.cn_wrong,写错内容
462,上网认证类型,9999,99999,重复录入
462,关联纬度,29.446200,999.999999,值域错误
462,域名,mail2.example.cn,mail2example.cn,少写符号
462,基站类型,3,33,重复录入
462,基站编号,BS500000000463,BS500000000463_wrong,写错内容
462,截获时间,1764125586,176412558,少写数字
462,邮件中收件人信息,2357273448@qq.com,2357273448 at qq.com,邮箱格式错误
463,基站类型,4,,漏写
463,数据来源,802,未知,值域错误
463,源IP,10.63.241.20,999.999.999.999,值域错误
463,源IPv6,240e:476:ec9:752a:8d4c:9767:8704:6341,2409:::bad-ipv6,值域错误
463,邮件中收件人信息,2415162970@qq.com,unknown@example,域名不完整
464,IMSI,460041000000464,,漏写
464,上网认证类型,9999,9999.0,数字格式错误
464,关联经度,106.446400,999.999999,值域错误
464,域名,mail4.example.cn,localhost,域名不完整
464,截获时间,1764126709,1764126709x,混入字母
464,源IP,10.64.248.33,10.64.248.3,少写字符
464,源IPv6,2409:8961:140f:1719:6c10:9eff:fef8:5886,2409:::8961:140f:1719:6c10:9eff:fef8:5886,格式错误
464,用户ID,13102663770233731,1310266377023373,少写字符
465,IMSI,460051000000465,460051000000465x,混入字母
465,上网认证类型,9999,,漏写
465,关联经度,106.446500,,漏写
465,域名,mail5.example.cn,localhost,域名不完整
465,基站编号,BS500000000466,BS500000000466 wrong,分隔符误写
465,源IP,10.65.5.46,999.999.999.999,值域错误
465,用户ID,13102662965941889,,漏写
466,IMEI,860000000004670,860000000004670x,混入字母
466,IMSI,460061000000466,,漏写
466,上网认证帐号,auth_500466@access.example.cn,,漏写
466,上网认证类型,9999,未知,值域错误
466,关联纬度,29.446600,29.4466,精度缺失
466,关联经度,106.446600,,漏写
466,域名,mail6.example.cn,localhost,域名不完整
466,基站类型,2,22,重复录入
466,截获时间,1764132067,176413206,少写数字
466,源IP,10.66.12.59,999.999.999.999,值域错误
467,IMSI,460071000000467,46007100000046,少写数字
467,上网认证帐号,auth_500467@access.example.cn,auth_500467@access.example.cn_wrong,写错内容
467,上网认证类型,9999,未知,值域错误
467,关联纬度,29.446700,999.999999,值域错误
467,关联经度,106.446700,999.999999,值域错误
467,基站编号,BS500000000468,BS500000000468_wrong,写错内容
467,截获时间,1764132687,,漏写
467,数据来源,124,,漏写
467,源IPv6,2408:8962:0:5ced:89cc:c80d:824d:9db4,2408:::8962:0:5ced:89cc:c80d:824d:9db4,格式错误
468,关联纬度,29.446800,29.4468,精度缺失
468,关联经度,106.446800,"106,446800",小数点误写
468,基站编号,BS500000000469,BS500000000469 wrong,分隔符误写
468,数据来源,124,,漏写
468,用户名,user_000469,user_00046,少写字符
468,邮件中发件人信息,974708145@qq.com,974708145@qqcom,少写符号
469,IMSI,460091000000469,,漏写
469,上网认证类型,9999,99999,重复录入
469,关联纬度,29.446900,999.999999,值域错误
469,基站编号,BS500000000470,BS50000000047,少写字符
469,截获时间,1764133922,00000000,长度错误
469,邮件中发件人信息,lihuijuan@eswincomputing.com,unknown@example,域名不完整
469,邮件中收件人信息,3239477551@qq.com,unknown@example,域名不完整
470,基站编号,BS500000000471,BS50000000047,少写字符
470,截获时间,1764134263,176413426,少写数字
470,数据来源,802,未知,值域错误
470,邮件中收件人信息,3428160245@qq.com,unknown@example,域名不完整
471,IMEI,860000000004720,86000000000472,少写数字
471,IMSI,460011000000471,46001100000047,少写数字
471,上网认证帐号,auth_500471@access.example.cn,auth_500471@access.example.c,少写字符
471,关联纬度,29.447100,29.4471,精度缺失
471,域名,mail11.example.cn,mail11example.cn,少写符号
471,截获时间,1764163594,,漏写
472,IMEI,860000000004738,860000000004738x,混入字母
472,IMSI,460021000000472,0000000000000,长度错误
472,域名,mail12.example.cn,mail12。example.cn,中英文符号混用
472,截获时间,1764166517,00000000,长度错误
472,数据来源,124,124.0,数字格式错误
472,源IPv6,240e:431:2a0f:7a0e:105c:d5ff:fecc:ae7d,,漏写
472,用户ID,13102661837577054,13102661837577054 wrong,分隔符误写
472,邮件中发件人信息,kefu@cycfc.com,kefu@cycfccom,少写符号
473,IMSI,460031000000473,0000000000000,长度错误
473,上网认证帐号,auth_500473@access.example.cn,,漏写
473,上网认证类型,9999,9999.0,数字格式错误
473,关联纬度,29.447300,29.4473,精度缺失
473,源IPv6,2409:8c54:871:1002:0:0:0:1e,,漏写
473,用户ID,uid_100473,,漏写
473,邮件中发件人信息,Andylay_Chen@pegatroncorp.com,,漏写
474,数据来源,111,,漏写
474,邮件中收件人信息,1055537803@qq.com,1055537803 at qq.com,邮箱格式错误
475,IMEI,860000000004761,86000000000476,少写数字
475,IMSI,460051000000475,0000000000000,长度错误
475,基站编号,BS500000000476,BS50000000047,少写字符
475,截获时间,1764092421,1764092421x,混入字母
475,用户ID,13102664116819957,1310266411681995,少写字符
475,用户名,user_000476,,漏写
476,关联纬度,29.447600,999.999999,值域错误
476,域名,mail16.example.cn,,漏写
476,基站编号,BS500000000477,BS500000000477_wrong,写错内容
476,源IPv6,2408:8463:1430:2c84:8009:34ff:fea5:dfd7,2408:::8463:1430:2c84:8009:34ff:fea5:dfd7,格式错误
476,用户名,user_000477,user 000477,分隔符误写
476,邮件中发件人信息,contact@enamelcopenhagen.com,contact at enamelcopenhagen.com,邮箱格式错误
476,邮件中收件人信息,2786034832@qq.com,2786034832@qqcom,少写符号
477,IMSI,460071000000477,0000000000000,长度错误
477,上网认证帐号,auth_500477@access.example.cn,auth 500477@access.example.cn,分隔符误写
477,域名,logininterface.mail.10086.cn,logininterfacemail.10086.cn,少写符号
477,基站类型,3,33,重复录入
477,源IPv6,2408:8262:fb2:6210:c158:fb09:949d:e589,2408:::8262:fb2:6210:c158:fb09:949d:e589,格式错误
477,邮件中发件人信息,sender000478@example.cn,sender000478 at example.cn,邮箱格式错误
477,邮件中收件人信息,receiver000478@example.cn,unknown@example,域名不完整
478,上网认证帐号,auth_500478@access.example.cn,auth_500478@access.example.c,少写字符
478,上网认证类型,9999,9999.0,数字格式错误
478,关联纬度,29.447800,"29,447800",小数点误写
478,关联经度,106.447800,,漏写
478,域名,mail18.example.cn,mail18example.cn,少写符号
478,截获时间,1764131642,1764131642x,混入字母
478,源IP,10.78.96.215,10-78-96-215,格式错误
478,源IPv6,2409:8961:1994:663e:f06e:afff:fee0:f2be,2409:::8961:1994:663e:f06e:afff:fee0:f2be,格式错误
479,上网认证帐号,auth_500479@access.example.cn,auth_500479@access.example.cn_wrong,写错内容
479,关联纬度,29.447900,29.4479,精度缺失
479,关联经度,106.447900,999.999999,值域错误
479,域名,mail19.example.cn,mail19example.cn,少写符号
479,基站类型,5,55,重复录入
479,截获时间,1764139746,,漏写
479,源IP,10.79.103.228,999.999.999.999,值域错误
479,源IPv6,2409:8961:157:e4bf:c822:a7ff:fef6:af9f,2409:::bad-ipv6,值域错误
479,邮件中收件人信息,26082461@qq.com,26082461@qqcom,少写符号
480,IMEI,860000000004811,86000000000481,少写数字
480,域名,mail0.example.cn,,漏写
480,基站编号,BS500000000481,,漏写
480,数据来源,802,8022,重复录入
480,用户ID,13102661541728322,,漏写
481,IMSI,460011000000481,0000000000000,长度错误
481,关联经度,106.448100,"106,448100",小数点误写
481,基站编号,BS500000000482,BS500000000482 wrong,分隔符误写
481,数据来源,124,,漏写
481,源IPv6,2408:8962:10:b8ec:4458:2861:741c:d487,24088962:10:b8ec:4458:2861:741c:d487,少写分隔符
481,邮件中发件人信息,58124055@qq.com,58124055 at qq.com,邮箱格式错误
482,关联经度,106.448200,999.999999,值域错误
482,域名,mail2.example.cn,mail2example.cn,少写符号
482,基站类型,3,3.0,数字格式错误
482,截获时间,1764169165,176416916,少写数字
482,数据来源,144,,漏写
482,源IP,10.82.124.17,999.999.999.999,值域错误
482,源IPv6,2408:8462:1930:3c46:4d50:f2d0:37d3:a306,,漏写
482,用户ID,uid_100482,uid 100482,分隔符误写
482,用户名,user_000483,user 000483,分隔符误写
482,邮件中收件人信息,receiver000483@example.cn,receiver000483 at example.cn,邮箱格式错误
483,IMEI,860000000004845,,漏写
483,上网认证帐号,auth_500483@access.example.cn,,漏写
483,关联纬度,29.448300,999.999999,值域错误
483,基站类型,4,4.0,数字格式错误
483,源IP,10.83.131.30,10-83-131-30,格式错误
483,用户名,user_000484,user_000484_wrong,写错内容
484,IMEI,860000000004852,86000000000485,少写数字
484,IMSI,460041000000484,0000000000000,长度错误
484,域名,mail4.example.cn,mail4。example.cn,中英文符号混用
484,基站编号,BS500000000485,BS500000000485_wrong,写错内容
484,源IP,10.84.138.43,999.999.999.999,值域错误
484,邮件中发件人信息,noreply@email.dxy.cn,noreply at email.dxy.cn,邮箱格式错误
484,邮件中收件人信息,1457524215@qq.com,,漏写
485,IMEI,860000000004860,,漏写
485,关联经度,106.448500,"106,448500",小数点误写
485,基站类型,1,,漏写
485,数据来源,111,1111,重复录入
485,用户ID,13102661389380620,13102661389380620 wrong,分隔符误写
485,邮件中发件人信息,customer_service@jd.com,customer_service@jdcom,少写符号
485,邮件中收件人信息,lvyutou@qq.com,unknown@example,域名不完整
486,IMSI,460061000000486,0000000000000,长度错误
486,上网认证帐号,auth_500486@access.example.cn,auth 500486@access.example.cn,分隔符误写
486,关联纬度,29.448600,999.999999,值域错误
486,关联经度,106.448600,,漏写
486,基站类型,2,22,重复录入
486,基站编号,BS500000000487,,漏写
486,截获时间,1764087305,00000000,长度错误
486,数据来源,144,,漏写
486,源IP,10.86.152.69,999.999.999.999,值域错误
487,IMEI,860000000004886,0000000000000,长度错误
487,IMSI,460071000000487,,漏写
487,关联纬度,29.448700,"29,448700",小数点误写
487,关联经度,106.448700,999.999999,值域错误
487,源IPv6,2408:8462:2510:918c:187b:1cc7:6291:1aac,24088462:2510:918c:187b:1cc7:6291:1aac,少写分隔符
487,邮件中发件人信息,promotion@service.coinw.com,,漏写
487,邮件中收件人信息,904235006@qq.com,,漏写
488,IMEI,860000000004894,860000000004894x,混入字母
488,上网认证帐号,auth_500488@access.example.cn,auth_500488@access.example.c,少写字符
488,关联纬度,29.448800,"29,448800",小数点误写
488,关联经度,106.448800,106.4488,精度缺失
488,截获时间,1764128313,176412831,少写数字
488,源IP,10.88.166.95,,漏写
488,邮件中发件人信息,wangyilin@cq.cebbank.com,unknown@example,域名不完整
489,IMEI,860000000004902,860000000004902x,混入字母
489,IMSI,460091000000489,46009100000048,少写数字
489,数据来源,111,111.0,数字格式错误
489,用户名,user_000490,,漏写
489,邮件中发件人信息,noreply@updates.activision.com,,漏写
489,邮件中收件人信息,3533282943@qq.com,unknown@example,域名不完整
490,关联纬度,29.449000,"29,449000",小数点误写
490,关联经度,106.449000,,漏写
490,基站类型,1,未知,值域错误
490,数据来源,802,802.0,数字格式错误
490,用户ID,13102661984936162,,漏写
490,用户名,user_000491,user_000491_wrong,写错内容
490,邮件中收件人信息,960061666@qq.com,960061666 at qq.com,邮箱格式错误
491,上网认证帐号,auth_500491@access.example.cn,auth_500491@access.example.c,少写字符
491,关联纬度,29.449100,"29,449100",小数点误写
491,数据来源,144,未知,值域错误
491,源IP,10.91.187.134,10.91.187.13,少写字符
491,源IPv6,2408:8462:ce20:a11:f364:cc6e:92af:74aa,24088462:ce20:a11:f364:cc6e:92af:74aa,少写分隔符
492,上网认证帐号,auth_500492@access.example.cn,auth_500492@access.example.c,少写字符
492,关联经度,106.449200,"106,449200",小数点误写
492,域名,mail12.example.cn,mail12example.cn,少写符号
492,基站编号,BS500000000493,BS50000000049,少写字符
492,截获时间,1764166528,176416652,少写数字
492,源IP,10.92.194.147,10-92-194-147,格式错误
492,用户名,user_000493,,漏写
492,邮件中发件人信息,sender000493@example.cn,,漏写
492,邮件中收件人信息,receiver000493@example.cn,receiver000493 at example.cn,邮箱格式错误
493,上网认证帐号,auth_500493@access.example.cn,auth 500493@access.example.cn,分隔符误写
493,关联纬度,29.449300,"29,449300",小数点误写
493,域名,mail13.example.cn,mail13example.cn,少写符号
493,基站编号,BS500000000494,BS500000000494_wrong,写错内容
493,截获时间,1764169001,00000000,长度错误
493,源IPv6,2409:8961:2b84:a8bd:d0d9:52ff:feed:eded,2409:::bad-ipv6,值域错误
493,用户ID,13102661477778365,1310266147777836,少写字符
493,用户名,user_000494,,漏写
493,邮件中收件人信息,xin_forever@foxmail.com,unknown@example,域名不完整
494,IMSI,460041000000494,460041000000494x,混入字母
494,域名,mail14.example.cn,,漏写
494,基站编号,BS500000000495,BS500000000495_wrong,写错内容
494,用户ID,13102661639572009,1310266163957200,少写字符
494,用户名,user_000495,,漏写
495,IMEI,860000000004969,0000000000000,长度错误
495,上网认证类型,9999,9999.0,数字格式错误
495,域名,mail15.example.cn,localhost,域名不完整
495,基站编号,BS500000000496,BS50000000049,少写字符
495,数据来源,802,802.0,数字格式错误
495,源IP,10.95.215.186,10-95-215-186,格式错误
495,源IPv6,240e:430:1242:a1c8:d49b:21ff:fef8:ff2d,,漏写
495,用户名,user_000496,user_000496_wrong,写错内容
495,邮件中发件人信息,noreply@steampowered.com,,漏写
495,邮件中收件人信息,2950972894@qq.com,2950972894@qqcom,少写符号
496,IMEI,860000000004977,86000000000497,少写数字
496,关联纬度,29.449600,999.999999,值域错误
496,用户ID,13102661589064618,13102661589064618 wrong,分隔符误写
496,邮件中收件人信息,564190122@qq.com,564190122 at qq.com,邮箱格式错误
497,上网认证类型,9999,9999.0,数字格式错误
497,基站类型,3,,漏写
497,基站编号,BS500000000498,BS500000000498_wrong,写错内容
497,截获时间,1764125911,176412591,少写数字
497,源IP,10.97.229.212,999.999.999.999,值域错误
497,源IPv6,2409:8c54:813:10b:0:0:1:202,24098c54:813:10b:0:0:1:202,少写分隔符
497,用户ID,uid_100497,,漏写
497,邮件中收件人信息,receiver000498@example.cn,receiver000498@examplecn,少写符号
498,IMEI,860000000004993,,漏写
498,IMSI,460081000000498,460081000000498x,混入字母
498,上网认证类型,9999,99999,重复录入
498,关联纬度,29.449800,999.999999,值域错误
498,域名,mail18.example.cn,localhost,域名不完整
498,基站类型,4,未知,值域错误
498,基站编号,BS500000000499,BS500000000499 wrong,分隔符误写
498,截获时间,1764164113,,漏写
498,用户ID,13102663953647943,,漏写
499,IMSI,460091000000499,0000000000000,长度错误
499,基站类型,5,未知,值域错误
499,用户ID,13102661679211941,,漏写
499,邮件中发件人信息,noreply@telegram.org,noreply@telegramorg,少写符号
499,邮件中收件人信息,654337445@qq.com,unknown@example,域名不完整
500,上网认证帐号,auth_500500@access.example.cn,auth_500500@access.example.cn_wrong,写错内容
500,上网认证类型,9999,9999.0,数字格式错误
500,用户名,user_000501,,漏写
500,邮件中发件人信息,ftnremind_admin@qq.com,,漏写
501,关联经度,106.400100,,漏写
501,基站类型,2,22,重复录入
501,数据来源,124,未知,值域错误
501,源IPv6,2409:8961:3007:84b2:0:0:0:1,2409:::8961:3007:84b2:0:0:0:1,格式错误
501,用户名,user_000502,user_000502_wrong,写错内容
502,IMSI,460021000000502,460021000000502x,混入字母
502,关联经度,106.400200,"106,400200",小数点误写
502,基站编号,BS500000000503,BS500000000503 wrong,分隔符误写
502,数据来源,802,,漏写
502,源IP,10.102.14.27,10-102-14-27,格式错误
502,源IPv6,240e:430:1e12:e691:68bc:7dff:fea1:4025,,漏写
502,用户名,user_000503,user_00050,少写字符
502,邮件中发件人信息,noreply@steampowered.com,,漏写
502,邮件中收件人信息,qinghuaizheng@foxmail.com,,漏写
503,上网认证类型,9999,99999,重复录入
503,域名,mail3.example.cn,mail3example.cn,少写符号
503,源IP,10.103.21.40,999.999.999.999,值域错误
503,用户ID,13102662150823275,13102662150823275_wrong,写错内容
503,邮件中收件人信息,1125948779@qq.com,,漏写
504,IMEI,860000000005057,0000000000000,长度错误
504,IMSI,460041000000504,460041000000504x,混入字母
504,上网认证帐号,auth_500504@access.example.cn,auth_500504@access.example.c,少写字符
504,关联纬度,29.400400,"29,400400",小数点误写
504,域名,mail4.example.cn,mail4。example.cn,中英文符号混用
504,基站编号,BS500000000505,BS500000000505 wrong,分隔符误写
504,数据来源,144,1444,重复录入
504,源IP,10.104.28.53,,漏写
504,源IPv6,2409:8961:102:762:0:0:0:1,24098961:102:762:0:0:0:1,少写分隔符
504,用户ID,uid_100504,uid 100504,分隔符误写
504,邮件中发件人信息,sender000505@example.cn,unknown@example,域名不完整
504,邮件中收件人信息,receiver000505@example.cn,receiver000505 at example.cn,邮箱格式错误
505,IMSI,460051000000505,460051000000505x,混入字母
505,上网认证类型,9999,99999,重复录入
505,截获时间,1764162965,1764162965x,混入字母
505,数据来源,802,8022,重复录入
505,源IPv6,240e:430:5443:bce3:88fa:3aff:fe26:d095,240e:::430:5443:bce3:88fa:3aff:fe26:d095,格式错误
505,邮件中发件人信息,help@acct.epicgames.com,help at acct.epicgames.com,邮箱格式错误
505,邮件中收件人信息,3085675465@qq.com,unknown@example,域名不完整
506,上网认证帐号,auth_500506@access.example.cn,auth_500506@access.example.c,少写字符
506,域名,mail6.example.cn,,漏写
506,截获时间,1764165589,00000000,长度错误
506,数据来源,802,8022,重复录入
506,源IP,10.106.42.79,999.999.999.999,值域错误
506,邮件中发件人信息,support@updates.ly.com,support at updates.ly.com,邮箱格式错误
506,邮件中收件人信息,1341061099@qq.com,1341061099 at qq.com,邮箱格式错误
507,基站类型,3,未知,值域错误
507,基站编号,BS500000000508,,漏写
507,数据来源,802,8022,重复录入
507,邮件中发件人信息,ccsvc@message.cmbchina.com,ccsvc@messagecmbchina.com,少写符号
507,邮件中收件人信息,14238448@qq.com,unknown@example,域名不完整
508,IMEI,860000000005099,,漏写
508,用户名,user_000509,,漏写
508,邮件中发件人信息,didifapiao@mailgate.xiaojukeji.com,didifapiao@mailgatexiaojukeji.com,少写符号
508,邮件中收件人信息,1755101690@qq.com,1755101690 at qq.com,邮箱格式错误
509,IMEI,860000000005107,0000000000000,长度错误
509,上网认证类型,9999,9999.0,数字格式错误
509,关联经度,106.400900,106.4009,精度缺失
509,域名,mail9.example.cn,mail9example.cn,少写符号
509,截获时间,1766942757,1766942757x,混入字母
509,源IP,10.109.63.118,999.999.999.999,值域错误
509,源IPv6,2408:8462:df30:9e1:90cc:38ff:fe89:af20,2408:::8462:df30:9e1:90cc:38ff:fe89:af20,格式错误
509,邮件中发件人信息,bedding@transplant.pouser.net,bedding at transplant.pouser.net,邮箱格式错误
509,邮件中收件人信息,1667263007@qq.com,,漏写
510,基站类型,1,,漏写
510,基站编号,BS500000000511,,漏写
510,源IPv6,2408:8462:8b30:e74:80b6:8aff:fe70:c608,24088462:8b30:e74:80b6:8aff:fe70:c608,少写分隔符
510,用户ID,13102661360091815,13102661360091815_wrong,写错内容
510,用户名,user_000511,,漏写
510,邮件中发件人信息,support@steamchina.com,support@steamchinacom,少写符号
510,邮件中收件人信息,335217319@qq.com,,漏写
511,上网认证类型,9999,,漏写
511,域名,mail11.example.cn,mail11。example.cn,中英文符号混用
511,数据来源,802,,漏写
511,源IP,10.111.77.144,10.111.77.14,少写字符
511,源IPv6,2408:8463:2c10:910:4067:57ff:fe43:2ba2,2409:::bad-ipv6,值域错误
511,用户名,user_000512,user_000512_wrong,写错内容
511,邮件中收件人信息,470556168@qq.com,unknown@example,域名不完整
512,IMSI,460021000000512,46002100000051,少写数字
512,关联经度,106.401200,"106,401200",小数点误写
512,基站类型,3,未知,值域错误
512,数据来源,802,8022,重复录入
512,用户ID,13102661528692589,1310266152869258,少写字符
512,用户名,user_000513,user_00051,少写字符
513,上网认证帐号,auth_500513@access.example.cn,,漏写
513,关联经度,106.401300,999.999999,值域错误
513,基站类型,4,44,重复录入
513,邮件中发件人信息,noreply@github.com,,漏写
514,IMEI,860000000005156,0000000000000,长度错误
514,基站类型,5,55,重复录入
514,基站编号,BS500000000515,BS500000000515_wrong,写错内容
514,源IPv6,2408:8462:3600:a97:c471:f0ff:fe44:234a,2409:::bad-ipv6,值域错误
514,邮件中发件人信息,verify@postmaster-sc.bilibili.com,,漏写
514,邮件中收件人信息,1241739912@qq.com,1241739912 at qq.com,邮箱格式错误
515,IMEI,860000000005164,,漏写
515,上网认证帐号,auth_500515@access.example.cn,auth_500515@access.example.cn_wrong,写错内容
515,关联经度,106.401500,"106,401500",小数点误写
515,基站类型,1,未知,值域错误
515,用户名,user_000516,user 000516,分隔符误写
516,上网认证帐号,auth_500516@access.example.cn,auth 500516@access.example.cn,分隔符误写
516,关联纬度,29.401600,999.999999,值域错误
516,基站类型,2,未知,值域错误
516,基站编号,BS500000000517,BS50000000051,少写字符
516,邮件中收件人信息,1414861605@qq.com,unknown@example,域名不完整
517,上网认证帐号,auth_500517@access.example.cn,auth_500517@access.example.c,少写字符
517,上网认证类型,9999,未知,值域错误
517,关联纬度,29.401700,999.999999,值域错误
517,关联经度,106.401700,,漏写
517,域名,mail17.example.cn,mail17example.cn,少写符号
517,基站编号,BS500000000518,BS50000000051,少写字符
517,源IP,10.117.119.222,10-117-119-222,格式错误
517,源IPv6,2408:8463:2a00:c3c:1885:9474:f089:9e40,2408:::8463:2a00:c3c:1885:9474:f089:9e40,格式错误
517,邮件中发件人信息,service7@growthmail.zhaopin.cn,service7 at growthmail.zhaopin.cn,邮箱格式错误
518,关联纬度,29.401800,999.999999,值域错误
518,域名,mail18.example.cn,mail18。example.cn,中英文符号混用
518,基站类型,4,,漏写
518,数据来源,802,802.0,数字格式错误
519,关联纬度,29.401900,29.4019,精度缺失
519,基站类型,5,未知,值域错误
519,截获时间,1766988395,00000000,长度错误
519,数据来源,111,111.0,数字格式错误
519,用户名,user_000520,user_000520_wrong,写错内容
519,邮件中收件人信息,564005062@qq.com,,漏写
520,上网认证帐号,auth_500520@access.example.cn,auth 500520@access.example.cn,分隔符误写
520,上网认证类型,9999,9999.0,数字格式错误
520,关联纬度,29.402000,,漏写
520,域名,mail0.example.cn,localhost,域名不完整
520,用户名,user_000521,user 000521,分隔符误写
521,IMEI,860000000005222,860000000005222x,混入字母
521,上网认证类型,9999,,漏写
521,关联经度,106.402100,106.4021,精度缺失
521,域名,mail1.example.cn,mail1example.cn,少写符号
521,基站类型,2,未知,值域错误
521,截获时间,1766990668,00000000,长度错误
521,源IPv6,2408:8462:ee30:d38:d851:7bff:fe8a:c652,24088462:ee30:d38:d851:7bff:fe8a:c652,少写分隔符
521,用户ID,13102661789688456,,漏写
521,邮件中收件人信息,764813960@qq.com,764813960 at qq.com,邮箱格式错误
522,上网认证类型,9999,9999.0,数字格式错误
522,关联经度,106.402200,999.999999,值域错误
522,基站类型,3,未知,值域错误
522,基站编号,BS500000000523,BS50000000052,少写字符
522,源IP,10.122.154.37,,漏写
522,用户ID,13102662437071624,1310266243707162,少写字符
523,IMEI,860000000005248,,漏写
523,邮件中收件人信息,11756455@qq.com,unknown@example,域名不完整
524,关联纬度,29.402400,"29,402400",小数点误写
524,关联经度,106.402400,,漏写
524,基站类型,5,未知,值域错误
524,基站编号,BS500000000525,BS50000000052,少写字符
524,截获时间,1766998315,176699831,少写数字
524,数据来源,124,未知,值域错误
524,源IPv6,240e:431:7e25:82b4:c03d:cff:fe68:74d8,240e431:7e25:82b4:c03d:cff:fe68:74d8,少写分隔符
524,用户名,user_000525,user_000525_wrong,写错内容
524,邮件中发件人信息,no-reply@mail.instagram.com,unknown@example,域名不完整
525,IMEI,860000000005263,0000000000000,长度错误
525,IMSI,460051000000525,460051000000525x,混入字母
525,关联纬度,29.402500,,漏写
525,关联经度,106.402500,999.999999,值域错误
525,域名,mail5.example.cn,,漏写
525,源IP,10.125.175.76,10.125.175.7,少写字符
525,源IPv6,240e:431:4800:1998:480d:6bff:fe81:ff95,,漏写
525,用户ID,13102661402624461,,漏写
525,邮件中收件人信息,377749965@qq.com,,漏写
526,IMEI,860000000005271,86000000000527,少写数字
526,IMSI,460061000000526,0000000000000,长度错误
526,基站类型,2,,漏写
526,截获时间,1767010253,1767010253x,混入字母
526,源IP,10.126.182.89,,漏写
526,源IPv6,240e:430:30c0:d5:cc8c:18ff:fece:81bb,240e:::430:30c0:d5:cc8c:18ff:fece:81bb,格式错误
526,用户名,user_000527,user_00052,少写字符
527,关联纬度,29.402700,999.999999,值域错误
527,基站编号,BS500000000528,,漏写
527,截获时间,1766938133,00000000,长度错误
527,数据来源,802,,漏写
527,源IP,10.127.189.102,10.127.189.10,少写字符
527,用户ID,13102664017459234,13102664017459234 wrong,分隔符误写
527,邮件中收件人信息,2992584738@qq.com,,漏写
528,IMEI,860000000005297,860000000005297x,混入字母
528,IMSI,460081000000528,,漏写
528,上网认证类型,9999,9999.0,数字格式错误
528,关联纬度,29.402800,,漏写
528,截获时间,1766938987,00000000,长度错误
528,源IPv6,2408:8463:1330:4444:7ce3:f2ff:fea1:2019,24088463:1330:4444:7ce3:f2ff:fea1:2019,少写分隔符
528,邮件中发件人信息,noreply@steampowered.com,noreply at steampowered.com,邮箱格式错误
529,上网认证帐号,auth_500529@access.example.cn,auth 500529@access.example.cn,分隔符误写
529,关联经度,106.402900,"106,402900",小数点误写
529,域名,mail9.example.cn,mail9example.cn,少写符号
529,基站类型,5,5.0,数字格式错误
529,用户ID,uid_100529,uid_100529_wrong,写错内容
529,邮件中收件人信息,receiver000530@example.cn,receiver000530 at example.cn,邮箱格式错误
530,IMEI,860000000005313,0000000000000,长度错误
530,上网认证帐号,auth_500530@access.example.cn,auth_500530@access.example.c,少写字符
530,上网认证类型,9999,99999,重复录入
530,截获时间,1766938554,1766938554x,混入字母
530,源IP,10.130.210.141,10.130.210.14,少写字符
530,源IPv6,2408:8462:6810:18d3:1885:3dd8:fe69:863a,,漏写
530,邮件中发件人信息,help@acct.epicgames.com,help@acctepicgames.com,少写符号
530,邮件中收件人信息,2908023700@qq.com,2908023700 at qq.com,邮箱格式错误
531,IMSI,460011000000531,,漏写
531,上网认证帐号,auth_500531@access.example.cn,auth_500531@access.example.c,少写字符
531,基站编号,BS500000000532,BS500000000532 wrong,分隔符误写
531,邮件中收件人信息,2908023700@qq.com,unknown@example,域名不完整
532,关联纬度,29.403200,999.999999,值域错误
532,用户名,user_000533,,漏写
533,IMSI,460031000000533,,漏写
533,上网认证类型,9999,未知,值域错误
533,关联经度,106.403300,,漏写
533,域名,mail13.example.cn,localhost,域名不完整
533,基站类型,4,未知,值域错误
533,数据来源,802,未知,值域错误
533,源IP,10.133.231.180,,漏写
533,用户ID,13102662498719138,,漏写
533,邮件中发件人信息,noreply@hellocham.com,noreply@hellochamcom,少写符号
534,IMEI,860000000005354,0000000000000,长度错误
534,上网认证帐号,auth_500534@access.example.cn,auth_500534@access.example.cn_wrong,写错内容
534,上网认证类型,1008,未知,值域错误
534,关联经度,106.403400,,漏写
534,截获时间,1766949832,00000000,长度错误
534,用户ID,uid_100534,uid 100534,分隔符误写
535,IMEI,860000000005362,,漏写
535,上网认证帐号,auth_500535@access.example.cn,auth_500535@access.example.cn_wrong,写错内容
535,上网认证类型,9999,9999.0,数字格式错误
535,域名,mail15.example.cn,mail15example.cn,少写符号
535,基站类型,1,11,重复录入
535,基站编号,BS500000000536,,漏写
535,源IP,10.135.245.206,10.135.245.20,少写字符
535,用户ID,13102660912263820,13102660912263820_wrong,写错内容
535,邮件中收件人信息,lin3436784122@qq.com,lin3436784122@qqcom,少写符号
536,IMEI,860000000005370,,漏写
536,IMSI,460061000000536,46006100000053,少写数字
536,上网认证帐号,auth_500536@access.example.cn,auth 500536@access.example.cn,分隔符误写
536,上网认证类型,1008,未知,值域错误
536,关联纬度,29.403600,29.4036,精度缺失
536,关联经度,106.403600,999.999999,值域错误
536,基站编号,BS500000000537,BS50000000053,少写字符
537,IMEI,860000000005388,860000000005388x,混入字母
537,上网认证类型,9999,99999,重复录入
